,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Helsingin Kanteletar Oy,08.06.2015,
1,Y-tunnus,2692115-8,,
2,Kotipaikka,Helsinki,08.06.2015,
3,Yritysmuoto,Osakeyhtiö,08.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Lakkaamisajankohta,27.01.2020,27.01.2020,
7,Viimeisin rekisteröintiajankohta,20.02.2020,20.02.2020,
8,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
9,Yrityksen tila,Lakannut,27.01.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
