,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Valkia Design Oy,25.01.2016,
1,Y-tunnus,2733820-4,,
2,Kotipaikka,Oulu,25.01.2016,
3,Yritysmuoto,Osakeyhtiö,25.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.01.2016,,
6,Lakkaamisajankohta,05.08.2019,05.08.2019,
7,Viimeisin rekisteröintiajankohta,05.08.2019,05.08.2019,
8,Yrityksen tiedot järjestelmässä alkaen,25.01.2016,,
9,Yrityksen tila,Lakannut,05.08.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
