,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MMGB Advisory Oy,09.12.2015,
1,Y-tunnus,2727809-6,,
2,Kotipaikka,Helsinki,09.12.2015,
3,Yritysmuoto,Osakeyhtiö,09.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.12.2015,,
6,Viimeisin rekisteröintiajankohta,15.03.2023,15.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.12.2015,,
8,Yrityksen tila,Rekisterissä,09.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.06.2022,
11,Yhteystiedot,,25.02.2020,
12,Postiosoite,Uudenmaankatu 28 B 23  00120  Helsinki  Suomi,,
13,Käyntiosoite,Uudenmaankatu 28 B 23  00120  Helsinki  Suomi,,
14,Puhelin,0408456493,,
15,Sähköposti,tuomas.sarkola(a)gmail.com,,
