,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Shareit.global Oy,17.07.2015,
1,Y-tunnus,2699120-1,,
2,Kotipaikka,Helsinki,17.07.2015,
3,Yritysmuoto,Osakeyhtiö,17.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.07.2015,,
6,Lakkaamisajankohta,24.01.2023,24.01.2023,
7,Viimeisin rekisteröintiajankohta,24.01.2023,24.01.2023,
8,Yrityksen tiedot järjestelmässä alkaen,17.07.2015,,
9,Yrityksen tila,Lakannut,24.01.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
