,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kivimäen rakennuspalvelu Oy,03.09.2015,
1,Y-tunnus,2705775-2,,
2,Kotipaikka,Vantaa,03.09.2015,
3,Yritysmuoto,Osakeyhtiö,03.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.09.2015,,
6,Viimeisin rekisteröintiajankohta,23.09.2020,23.09.2020,
7,Yrityksen tiedot järjestelmässä alkaen,03.09.2015,,
8,Yrityksen tila,Rekisterissä,03.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,27.08.2020,
12,Postiosoite,Rantahaantie 58  12450  Vähikkälä  Suomi,,
13,Käyntiosoite,Rantahaantie 58  12450  Vähikkälä  Suomi,,
14,Sähköposti,jani.runonen(a)hotmail.com,,
