,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Helsingin Muuntamo Oy,23.02.2015,
1,Y-tunnus,2669747-5,,
2,Kotipaikka,Turku,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Lakkaamisajankohta,10.11.2022,10.11.2022,
7,Viimeisin rekisteröintiajankohta,11.11.2022,11.11.2022,
8,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
9,Yrityksen tila,Lakannut,10.11.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
