,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Frost Investments Oy,03.12.2015,
1,Y-tunnus,2728202-8,,
2,Kotipaikka,Helsinki,03.12.2015,
3,Yritysmuoto,Osakeyhtiö,03.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.12.2015,,
6,Lakkaamisajankohta,18.01.2017,18.01.2017,
7,Viimeisin rekisteröintiajankohta,20.01.2017,20.01.2017,
8,Yrityksen tiedot järjestelmässä alkaen,03.12.2015,,
9,Yrityksen tila,Lakannut,18.01.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
