,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy Sagitario Ab,12.05.2015,
1,Y-tunnus,2685203-3,,
2,Kotipaikka,Vantaa,12.05.2015,
3,Yritysmuoto,Osakeyhtiö,12.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.05.2015,,
6,Lakkaamisajankohta,25.01.2021,25.01.2021,
7,Viimeisin rekisteröintiajankohta,11.02.2021,11.02.2021,
8,Yrityksen tiedot järjestelmässä alkaen,12.05.2015,,
9,Yrityksen tila,Lakannut,25.01.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
