,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LaatuSnacks Oy,16.07.2015,
1,Y-tunnus,2697864-8,,
2,Kotipaikka,Lahti,20.02.2017,
3,Yritysmuoto,Osakeyhtiö,16.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.07.2015,,
6,Lakkaamisajankohta,15.06.2017,15.06.2017,
7,Viimeisin rekisteröintiajankohta,15.06.2017,15.06.2017,
8,Yrityksen tiedot järjestelmässä alkaen,16.07.2015,,
9,Yrityksen tila,Lakannut,15.06.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
