,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Super Otus Oy,19.01.2016,
1,Y-tunnus,2735980-6,,
2,Kotipaikka,Vantaa,19.01.2016,
3,Yritysmuoto,Osakeyhtiö,19.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2016,,
6,Viimeisin rekisteröintiajankohta,11.03.2023,11.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.01.2016,,
8,Yrityksen tila,Rekisterissä,19.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.03.2020,
11,Yhteystiedot,,12.01.2016,
12,Postiosoite,c/o Robert Örthén  Leinelänkaari 2 B 26  01340  Vantaa  Suomi,,
13,Käyntiosoite,c/o Robert Örthén  Leinelänkaari 2 B 26  01340  Vantaa  Suomi,,
14,Puhelin,"0405182651, 0405182651",,
15,Sähköposti,andreas.thomasson(a)gmail.com,,
