,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Riikantorppa Oy,31.08.2015,
1,Y-tunnus,2690037-3,,
2,Kotipaikka,Helsinki,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Lakkaamisajankohta,14.05.2020,14.05.2020,
7,Viimeisin rekisteröintiajankohta,19.12.2020,19.12.2020,
8,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
9,Yrityksen tila,Lakannut,14.05.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
