,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,WePopUp Oy,13.08.2015,
1,Y-tunnus,2703654-8,,
2,Kotipaikka,Ulvila,13.08.2015,
3,Yritysmuoto,Osakeyhtiö,13.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.08.2015,,
6,Viimeisin rekisteröintiajankohta,05.08.2022,05.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.08.2015,,
8,Yrityksen tila,Rekisterissä,13.08.2015,
9,Yrityksen tilanne,Selvitystilassa,05.08.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,07.08.2015,
13,Postiosoite,Rihtaajantie 21  28400  Ulvila  Suomi,,
14,Sähköposti,tero.sjovall(a)wepopup.fi,,
