,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JPS-TALOT OY,30.12.2015,
1,Y-tunnus,2728774-2,,
2,Kotipaikka,Kontiolahti,30.12.2015,
3,Yritysmuoto,Osakeyhtiö,30.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.12.2015,,
6,Lakkaamisajankohta,24.08.2021,24.08.2021,
7,Viimeisin rekisteröintiajankohta,24.08.2021,24.08.2021,
8,Yrityksen tiedot järjestelmässä alkaen,30.12.2015,,
9,Yrityksen tila,Lakannut,24.08.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
