,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Shoop Commerce Oy,20.11.2015,
1,Y-tunnus,2718422-5,,
2,Kotipaikka,Helsinki,20.11.2015,
3,Yritysmuoto,Osakeyhtiö,20.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.11.2015,,
6,Lakkaamisajankohta,07.03.2023,07.03.2023,
7,Viimeisin rekisteröintiajankohta,07.03.2023,07.03.2023,
8,Yrityksen tiedot järjestelmässä alkaen,20.11.2015,,
9,Yrityksen tila,Lakannut,07.03.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
