,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Logicnap Oy,21.05.2015,
1,Y-tunnus,2689818-9,,
2,Kotipaikka,Espoo,21.05.2015,
3,Yritysmuoto,Osakeyhtiö,21.05.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,21.05.2015,,
6,Lakkaamisajankohta,14.12.2020,14.12.2020,
7,Viimeisin rekisteröintiajankohta,13.01.2023,13.01.2023,
8,Yrityksen tiedot järjestelmässä alkaen,21.05.2015,,
9,Yrityksen tila,Lakannut,14.12.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
