,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mandragora Oy,09.06.2015,
1,Y-tunnus,2695172-8,,
2,Kotipaikka,Rovaniemi,09.06.2015,
3,Yritysmuoto,Osakeyhtiö,09.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.06.2015,,
6,Lakkaamisajankohta,01.04.2022,01.04.2022,
7,Viimeisin rekisteröintiajankohta,01.04.2022,01.04.2022,
8,Yrityksen tiedot järjestelmässä alkaen,09.06.2015,,
9,Yrityksen tila,Lakannut,01.04.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
