,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Backas Lower Holding Oy,04.12.2015,
1,Y-tunnus,2690255-5,,
2,Kotipaikka,Helsinki,19.05.2015,
3,Yritysmuoto,Osakeyhtiö,19.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.05.2015,,
6,Lakkaamisajankohta,01.03.2018,01.03.2018,
7,Viimeisin rekisteröintiajankohta,10.08.2018,10.08.2018,
8,Yrityksen tiedot järjestelmässä alkaen,19.05.2015,,
9,Yrityksen tila,Lakannut,01.03.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
