,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ICT Data Oy,22.09.2015,
1,Y-tunnus,2708152-5,,
2,Kotipaikka,Helsinki,22.09.2015,
3,Yritysmuoto,Osakeyhtiö,22.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.09.2015,,
6,Viimeisin rekisteröintiajankohta,11.10.2022,11.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.09.2015,,
8,Yrityksen tila,Rekisterissä,22.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.04.2020,
11,Yhteystiedot,,20.01.2020,
12,Postiosoite,c/o Inha  Hansaksentie 8f  01150  Söderkulla  Suomi,,
13,Käyntiosoite,c/o Inha  Hansaksentie 8f  01150  Söderkulla  Suomi,,
14,Puhelin,"0400649629, 0400649629",,
15,Sähköposti,matias.inha(a)ictgroup.fi,,
16,Www,http://www.ictgroup.fi,,
