,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Moottorikiinteistöt Oy,01.07.2016,
1,Y-tunnus,2699261-8,,
2,Kotipaikka,Kuopio,19.01.2017,
3,Yritysmuoto,Osakeyhtiö,01.07.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.07.2016,,
6,Viimeisin rekisteröintiajankohta,26.08.2022,26.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.07.2016,,
8,Yrityksen tila,Rekisterissä,01.07.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.06.2020,
11,Yhteystiedot,,29.02.2016,
12,Postiosoite,Puhdistamontie 4  73500  Juankoski  Suomi,,
13,Käyntiosoite,Puhdistamontie 4  73500  Juankoski  Suomi,,
14,Puhelin,0400 574502,,
15,Sähköposti,ensio.hartikainen(a)pp1.inet.fi,,
