,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,T.T.Y. Rakennus Oy,24.07.2018,
1,Y-tunnus,2673588-1,,
2,Kotipaikka,Helsinki,05.03.2015,
3,Yritysmuoto,Osakeyhtiö,05.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.03.2015,,
6,Lakkaamisajankohta,26.08.2021,26.08.2021,
7,Viimeisin rekisteröintiajankohta,26.08.2021,26.08.2021,
8,Yrityksen tiedot järjestelmässä alkaen,05.03.2015,,
9,Yrityksen tila,Lakannut,26.08.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
