,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pirkanmaan Kuivaustyö Oy,17.07.2015,
1,Y-tunnus,2697023-2,,
2,Kotipaikka,Tampere,17.07.2015,
3,Yritysmuoto,Osakeyhtiö,17.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.07.2015,,
6,Lakkaamisajankohta,30.06.2017,30.06.2017,
7,Viimeisin rekisteröintiajankohta,27.10.2017,27.10.2017,
8,Yrityksen tiedot järjestelmässä alkaen,17.07.2015,,
9,Yrityksen tila,Lakannut,30.06.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
