,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NR RAVINTOLAT Oy,12.05.2015,
1,Y-tunnus,2688499-1,,
2,Kotipaikka,Helsinki,12.05.2015,
3,Yritysmuoto,Osakeyhtiö,12.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.05.2015,,
6,Lakkaamisajankohta,02.11.2016,02.11.2016,
7,Viimeisin rekisteröintiajankohta,02.11.2016,02.11.2016,
8,Yrityksen tiedot järjestelmässä alkaen,12.05.2015,,
9,Yrityksen tila,Lakannut,02.11.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
