,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pohjoisen Jertek Oy,01.09.2015,
1,Y-tunnus,2706448-5,,
2,Kotipaikka,Helsinki,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Lakkaamisajankohta,27.06.2019,27.06.2019,
7,Viimeisin rekisteröintiajankohta,27.06.2019,27.06.2019,
8,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
9,Yrityksen tila,Lakannut,27.06.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
