,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Koneurakointi ja Kiinteistöhuolto Simo Martikainen Oy,01.10.2015,
1,Y-tunnus,2710172-5,,
2,Kotipaikka,Ähtäri,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Viimeisin rekisteröintiajankohta,21.03.2023,21.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
8,Yrityksen tila,Rekisterissä,01.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.12.2019,
11,Yhteystiedot,,01.10.2015,
12,Postiosoite,Virtaintie 157  63700  Ähtäri  Suomi,,
13,Käyntiosoite,Virtaintie 157  63700  Ähtäri  Suomi,,
14,Puhelin,0400 767213,,
15,Sähköposti,martikainen.simo(a)pp.inet.fi,,
