,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Joensuun Herkkupuoti Oy,05.08.2015,
1,Y-tunnus,2702825-7,,
2,Kotipaikka,Joensuu,05.08.2015,
3,Yritysmuoto,Osakeyhtiö,05.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.08.2015,,
6,Lakkaamisajankohta,10.06.2020,10.06.2020,
7,Viimeisin rekisteröintiajankohta,10.06.2020,10.06.2020,
8,Yrityksen tiedot järjestelmässä alkaen,05.08.2015,,
9,Yrityksen tila,Lakannut,10.06.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
