,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JH-Suunnittelu Oy Uusimaa,13.04.2021,
1,Y-tunnus,2703664-4,,
2,Kotipaikka,Espoo,10.08.2015,
3,Yritysmuoto,Osakeyhtiö,10.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.08.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.08.2015,,
8,Yrityksen tila,Rekisterissä,13.04.2021,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.02.2020,
11,Yhteystiedot,,07.08.2015,
12,Postiosoite,Pikkalantie 17 A  02600  Espoo  Suomi,,
13,Käyntiosoite,Pikkalantie 17 A  02600  Espoo  Suomi,,
14,Puhelin,0505944440,,
15,Sähköposti,jari.haara(a)jhsuunnittelu.fi,,
16,Www,http://www.jhsuunnittelu,,
