,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kincon OY,16.06.2015,
1,Y-tunnus,2694168-5,,
2,Kotipaikka,Järvenpää,16.06.2015,
3,Yritysmuoto,Osakeyhtiö,16.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.06.2015,,
6,Lakkaamisajankohta,27.04.2018,27.04.2018,
7,Viimeisin rekisteröintiajankohta,27.04.2018,27.04.2018,
8,Yrityksen tiedot järjestelmässä alkaen,16.06.2015,,
9,Yrityksen tila,Lakannut,27.04.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
