,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RHN Koulutus Oy,07.09.2015,
1,Y-tunnus,2708554-2,,
2,Kotipaikka,Helsinki,07.09.2015,
3,Yritysmuoto,Osakeyhtiö,07.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.09.2015,,
6,Lakkaamisajankohta,23.08.2016,23.08.2016,
7,Viimeisin rekisteröintiajankohta,23.08.2016,23.08.2016,
8,Yrityksen tiedot järjestelmässä alkaen,07.09.2015,,
9,Yrityksen tila,Lakannut,23.08.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
