,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Yyterin Lomatalot,08.12.2015,
1,Y-tunnus,2729930-5,,
2,Kotipaikka,Pori,08.12.2015,
3,Yritysmuoto,Osakeyhtiö,08.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.12.2015,,
6,Lakkaamisajankohta,31.01.2020,31.01.2020,
7,Viimeisin rekisteröintiajankohta,31.01.2020,31.01.2020,
8,Yrityksen tiedot järjestelmässä alkaen,08.12.2015,,
9,Yrityksen tila,Lakannut,31.01.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
