,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Scrybal Oy,01.10.2015,
1,Y-tunnus,2714573-6,,
2,Kotipaikka,Helsinki,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Lakkaamisajankohta,15.09.2022,15.09.2022,
7,Viimeisin rekisteröintiajankohta,15.09.2022,15.09.2022,
8,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
9,Yrityksen tila,Lakannut,15.09.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
