,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lumo 2017 Oy,01.03.2017,
1,Y-tunnus,2689801-5,,
2,Kotipaikka,Helsinki,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Lakkaamisajankohta,01.05.2018,01.05.2018,
7,Viimeisin rekisteröintiajankohta,11.10.2018,11.10.2018,
8,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
9,Yrityksen tila,Lakannut,01.05.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
