,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Keskuskadun Taram Oy,02.10.2015,
1,Y-tunnus,2714122-5,,
2,Kotipaikka,Helsinki,02.10.2015,
3,Yritysmuoto,Osakeyhtiö,02.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.10.2015,,
6,Lakkaamisajankohta,21.07.2020,21.07.2020,
7,Viimeisin rekisteröintiajankohta,10.12.2020,10.12.2020,
8,Yrityksen tiedot järjestelmässä alkaen,02.10.2015,,
9,Yrityksen tila,Lakannut,21.07.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
