,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Globäck Invest Oy Ab,01.07.2015,
1,Y-tunnus,2697973-9,,
2,Kotipaikka,Mustasaari,01.07.2015,
3,Yritysmuoto,Osakeyhtiö,01.07.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,01.07.2015,,
6,Viimeisin rekisteröintiajankohta,19.08.2022,19.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.07.2015,,
8,Yrityksen tila,Rekisterissä,01.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.11.2020,
11,Yhteystiedot,,15.07.2015,
12,Postiosoite,c/o Kristian Berg  Johansvägen 4 K  65610  Korsholm  Suomi,,
13,Käyntiosoite,Johansvägen 4 K  65610  Korsholm  Suomi,,
