,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,El Mexicana Oy,05.10.2015,
1,Y-tunnus,2711473-7,,
2,Kotipaikka,Hämeenlinna,05.10.2015,
3,Yritysmuoto,Osakeyhtiö,05.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.10.2015,,
6,Lakkaamisajankohta,16.12.2021,16.12.2021,
7,Viimeisin rekisteröintiajankohta,16.12.2021,16.12.2021,
8,Yrityksen tiedot järjestelmässä alkaen,05.10.2015,,
9,Yrityksen tila,Lakannut,16.12.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
