,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Geasy Oy,22.06.2015,
1,Y-tunnus,2689787-2,,
2,Kotipaikka,Helsinki,22.06.2015,
3,Yritysmuoto,Osakeyhtiö,22.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.06.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.06.2015,,
8,Yrityksen tila,Rekisterissä,22.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,31.05.2018,
12,Postiosoite,c/o Kimmo Koivisto  Katajanokanranta 7 D 36  00160  Helsinki  Suomi,,
13,Käyntiosoite,c/o Kimmo Koivisto  Katajanokanranta 7 D 36  00160  Helsinki  Suomi,,
14,Puhelin,"+358504867543, +358504867543",,
15,Sähköposti,kimmo.o.koivisto(a)gmail.com,,
16,Www,http://geasy.ai/,,
