,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NerokasSähkö Oy,09.12.2015,
1,Y-tunnus,2728579-8,,
2,Kotipaikka,Lohja,09.12.2015,
3,Yritysmuoto,Osakeyhtiö,09.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.12.2015,,
6,Lakkaamisajankohta,13.09.2017,13.09.2017,
7,Viimeisin rekisteröintiajankohta,13.09.2017,13.09.2017,
8,Yrityksen tiedot järjestelmässä alkaen,09.12.2015,,
9,Yrityksen tila,Lakannut,13.09.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
