,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennus Nordblue Oy,28.05.2015,
1,Y-tunnus,2691783-7,,
2,Kotipaikka,Tuusula,28.05.2015,
3,Yritysmuoto,Osakeyhtiö,28.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.05.2015,,
6,Lakkaamisajankohta,14.03.2017,14.03.2017,
7,Viimeisin rekisteröintiajankohta,14.03.2017,14.03.2017,
8,Yrityksen tiedot järjestelmässä alkaen,28.05.2015,,
9,Yrityksen tila,Lakannut,14.03.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
