,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,K&R Riihola Oy,07.12.2015,
1,Y-tunnus,2728135-9,,
2,Kotipaikka,Iisalmi,07.12.2015,
3,Yritysmuoto,Osakeyhtiö,07.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.12.2015,,
6,Lakkaamisajankohta,30.11.2018,30.11.2018,
7,Viimeisin rekisteröintiajankohta,09.04.2019,09.04.2019,
8,Yrityksen tiedot järjestelmässä alkaen,07.12.2015,,
9,Yrityksen tila,Lakannut,30.11.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
