,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SLP Kustannus Oy,19.02.2015,
1,Y-tunnus,2676183-6,,
2,Kotipaikka,Kajaani,19.02.2015,
3,Yritysmuoto,Osakeyhtiö,19.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.02.2015,,
6,Lakkaamisajankohta,31.07.2022,31.07.2022,
7,Viimeisin rekisteröintiajankohta,10.12.2022,10.12.2022,
8,Yrityksen tiedot järjestelmässä alkaen,19.02.2015,,
9,Yrityksen tila,Lakannut,31.07.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
