,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,D&C House Oy,29.01.2016,
1,Y-tunnus,2734363-6,,
2,Kotipaikka,Salo,29.01.2016,
3,Yritysmuoto,Osakeyhtiö,29.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.01.2016,,
6,Lakkaamisajankohta,12.10.2020,12.10.2020,
7,Viimeisin rekisteröintiajankohta,12.10.2020,12.10.2020,
8,Yrityksen tiedot järjestelmässä alkaen,29.01.2016,,
9,Yrityksen tila,Lakannut,12.10.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
