,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Westcon CC Oy,24.03.2015,
1,Y-tunnus,2679553-4,,
2,Kotipaikka,Helsinki,24.03.2015,
3,Yritysmuoto,Osakeyhtiö,24.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.03.2015,,
6,Lakkaamisajankohta,10.04.2018,10.04.2018,
7,Viimeisin rekisteröintiajankohta,10.04.2018,10.04.2018,
8,Yrityksen tiedot järjestelmässä alkaen,24.03.2015,,
9,Yrityksen tila,Lakannut,10.04.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
