,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,EPuntari Oy,26.11.2015,
1,Y-tunnus,2726498-9,,
2,Kotipaikka,Espoo,26.11.2015,
3,Yritysmuoto,Osakeyhtiö,26.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.11.2015,,
6,Lakkaamisajankohta,15.04.2019,15.04.2019,
7,Viimeisin rekisteröintiajankohta,15.04.2019,15.04.2019,
8,Yrityksen tiedot järjestelmässä alkaen,26.11.2015,,
9,Yrityksen tila,Lakannut,15.04.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
