,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hesa Holding Oy,06.02.2015,
1,Y-tunnus,2671809-6,,
2,Kotipaikka,Kauniainen,06.02.2015,
3,Yritysmuoto,Osakeyhtiö,06.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.02.2015,,
6,Lakkaamisajankohta,23.06.2020,23.06.2020,
7,Viimeisin rekisteröintiajankohta,23.06.2020,23.06.2020,
8,Yrityksen tiedot järjestelmässä alkaen,06.02.2015,,
9,Yrityksen tila,Lakannut,23.06.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
