,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Grain Village Studios Oy,03.08.2015,
1,Y-tunnus,2700435-1,,
2,Kotipaikka,Jyväskylä,03.08.2015,
3,Yritysmuoto,Osakeyhtiö,03.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.08.2015,,
6,Lakkaamisajankohta,30.11.2017,30.11.2017,
7,Viimeisin rekisteröintiajankohta,13.02.2018,13.02.2018,
8,Yrityksen tiedot järjestelmässä alkaen,03.08.2015,,
9,Yrityksen tila,Lakannut,30.11.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
