,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Savon Käpy Group Oy,15.09.2015,
1,Y-tunnus,2709249-4,,
2,Kotipaikka,Helsinki,15.09.2015,
3,Yritysmuoto,Osakeyhtiö,15.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.09.2015,,
6,Lakkaamisajankohta,13.12.2017,13.12.2017,
7,Viimeisin rekisteröintiajankohta,13.12.2017,13.12.2017,
8,Yrityksen tiedot järjestelmässä alkaen,15.09.2015,,
9,Yrityksen tila,Lakannut,13.12.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
