,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KPM Yhtiöt Oy,21.09.2015,
1,Y-tunnus,2704707-9,,
2,Kotipaikka,Sipoo,21.09.2015,
3,Yritysmuoto,Osakeyhtiö,21.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.09.2015,,
6,Lakkaamisajankohta,30.04.2019,30.04.2019,
7,Viimeisin rekisteröintiajankohta,30.04.2019,30.04.2019,
8,Yrityksen tiedot järjestelmässä alkaen,21.09.2015,,
9,Yrityksen tila,Lakannut,30.04.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
