,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Loma-Keuruu Oy,23.06.2015,
1,Y-tunnus,2683280-9,,
2,Kotipaikka,Helsinki,08.04.2015,
3,Yritysmuoto,Osakeyhtiö,08.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.04.2015,,
6,Lakkaamisajankohta,19.12.2019,19.12.2019,
7,Viimeisin rekisteröintiajankohta,21.05.2021,21.05.2021,
8,Yrityksen tiedot järjestelmässä alkaen,08.04.2015,,
9,Yrityksen tila,Lakannut,19.12.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
