,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Villa Building Oy,28.08.2015,
1,Y-tunnus,2704043-2,,
2,Kotipaikka,Salo,28.08.2015,
3,Yritysmuoto,Osakeyhtiö,28.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.08.2015,,
6,Lakkaamisajankohta,30.11.2019,30.11.2019,
7,Viimeisin rekisteröintiajankohta,30.11.2019,30.11.2019,
8,Yrityksen tiedot järjestelmässä alkaen,28.08.2015,,
9,Yrityksen tila,Lakannut,30.11.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
