,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Spotlight Consulting Oy,24.11.2015,
1,Y-tunnus,2725758-6,,
2,Kotipaikka,Vantaa,24.11.2015,
3,Yritysmuoto,Osakeyhtiö,24.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.11.2015,,
6,Lakkaamisajankohta,14.07.2021,14.07.2021,
7,Viimeisin rekisteröintiajankohta,14.07.2021,14.07.2021,
8,Yrityksen tiedot järjestelmässä alkaen,24.11.2015,,
9,Yrityksen tila,Lakannut,14.07.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
