,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SMS International Oy,08.04.2015,
1,Y-tunnus,2683846-9,,
2,Kotipaikka,Espoo,08.04.2015,
3,Yritysmuoto,Osakeyhtiö,08.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.04.2015,,
6,Lakkaamisajankohta,22.03.2019,22.03.2019,
7,Viimeisin rekisteröintiajankohta,22.03.2019,22.03.2019,
8,Yrityksen tiedot järjestelmässä alkaen,08.04.2015,,
9,Yrityksen tila,Lakannut,22.03.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
