,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fero Oy,09.03.2015,
1,Y-tunnus,2675916-2,,
2,Kotipaikka,Helsinki,09.03.2015,
3,Yritysmuoto,Osakeyhtiö,09.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.03.2015,,
6,Lakkaamisajankohta,09.10.2018,09.10.2018,
7,Viimeisin rekisteröintiajankohta,09.10.2018,09.10.2018,
8,Yrityksen tiedot järjestelmässä alkaen,09.03.2015,,
9,Yrityksen tila,Lakannut,09.10.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
