,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RuukinRauta Oy,22.05.2018,
1,Y-tunnus,2706850-7,,
2,Kotipaikka,Kuopio,19.01.2017,
3,Yritysmuoto,Osakeyhtiö,11.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.09.2015,,
6,Lakkaamisajankohta,15.07.2021,15.07.2021,
7,Viimeisin rekisteröintiajankohta,15.07.2021,15.07.2021,
8,Yrityksen tiedot järjestelmässä alkaen,11.09.2015,,
9,Yrityksen tila,Lakannut,15.07.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
