,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Levy Records Oy,12.02.2016,
1,Y-tunnus,2739004-5,,
2,Kotipaikka,Turku,12.02.2016,
3,Yritysmuoto,Osakeyhtiö,12.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.02.2016,,
6,Lakkaamisajankohta,10.01.2022,10.01.2022,
7,Viimeisin rekisteröintiajankohta,10.01.2022,10.01.2022,
8,Yrityksen tiedot järjestelmässä alkaen,12.02.2016,,
9,Yrityksen tila,Lakannut,10.01.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
