,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Scandic Berries Oy,08.09.2015,
1,Y-tunnus,2705038-2,,
2,Kotipaikka,Lappeenranta,08.09.2015,
3,Yritysmuoto,Osakeyhtiö,08.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.09.2015,,
6,Lakkaamisajankohta,14.10.2021,14.10.2021,
7,Viimeisin rekisteröintiajankohta,14.10.2021,14.10.2021,
8,Yrityksen tiedot järjestelmässä alkaen,08.09.2015,,
9,Yrityksen tila,Lakannut,14.10.2021,
10,Yrityksen tilanne,Selvitystilassa,01.09.2020,
11,Yrityksellä on yrityskiinnityksiä,Ei,,
