,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KJP-Capital Oy,11.02.2016,
1,Y-tunnus,2734575-4,,
2,Kotipaikka,Kuopio,11.02.2016,
3,Yritysmuoto,Osakeyhtiö,11.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.02.2016,,
6,Viimeisin rekisteröintiajankohta,12.08.2022,12.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.02.2016,,
8,Yrityksen tila,Rekisterissä,11.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.06.2021,
11,Yhteystiedot,,05.01.2016,
12,Postiosoite,Käsityökatu 34 A 13  70100  Kuopio  Suomi,,
