,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AKL-Invest Oy,12.03.2015,
1,Y-tunnus,2671136-1,,
2,Kotipaikka,Espoo,12.03.2015,
3,Yritysmuoto,Osakeyhtiö,12.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.03.2015,,
6,Viimeisin rekisteröintiajankohta,26.05.2022,26.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.03.2015,,
8,Yrityksen tila,Rekisterissä,12.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,05.01.2022,
12,Postiosoite,c/o Kourilehto  Nahkasuutarintie 4 A  02780  Espoo  Suomi,,
13,Käyntiosoite,c/o Kourilehto  Nahkasuutarintie 4 A  02780  Espoo  Suomi,,
14,Puhelin,"0505561417, 0505561417",,
15,Sähköposti,ari.kourilehto(a)gmail.com,,
