,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bales Group Oy,29.10.2015,
1,Y-tunnus,2720135-5,,
2,Kotipaikka,Vantaa,29.10.2015,
3,Yritysmuoto,Osakeyhtiö,29.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.10.2015,,
6,Lakkaamisajankohta,28.01.2019,28.01.2019,
7,Viimeisin rekisteröintiajankohta,28.01.2019,28.01.2019,
8,Yrityksen tiedot järjestelmässä alkaen,29.10.2015,,
9,Yrityksen tila,Lakannut,28.01.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
