,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Uuma Design Oy,11.03.2015,
1,Y-tunnus,2677049-2,,
2,Kotipaikka,Akaa,11.03.2015,
3,Yritysmuoto,Osakeyhtiö,11.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.03.2015,,
6,Viimeisin rekisteröintiajankohta,25.02.2022,25.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.03.2015,,
8,Yrityksen tila,Rekisterissä,11.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,19.02.2015,
12,Postiosoite,Katajantie 13  37800  AKAA  Suomi,,
