,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Zirius Oy,28.10.2015,
1,Y-tunnus,2719774-7,,
2,Kotipaikka,Helsinki,28.10.2015,
3,Yritysmuoto,Osakeyhtiö,28.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.10.2015,,
6,Viimeisin rekisteröintiajankohta,28.04.2023,28.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.10.2015,,
8,Yrityksen tila,Rekisterissä,28.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.03.2020,
11,Yhteystiedot,,29.04.2022,
12,Postiosoite,PL 78  00131  Helsinki  Suomi,,
