,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Marsin panimo Oy,22.01.2016,
1,Y-tunnus,2731530-1,,
2,Kotipaikka,Helsinki,22.01.2016,
3,Yritysmuoto,Osakeyhtiö,22.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2016,,
6,Lakkaamisajankohta,08.06.2021,08.06.2021,
7,Viimeisin rekisteröintiajankohta,08.06.2021,08.06.2021,
8,Yrityksen tiedot järjestelmässä alkaen,22.01.2016,,
9,Yrityksen tila,Lakannut,08.06.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
