,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Decor Kylpyhuoneet Oy,30.12.2015,
1,Y-tunnus,2726698-4,,
2,Kotipaikka,Järvenpää,30.12.2015,
3,Yritysmuoto,Osakeyhtiö,30.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.12.2015,,
6,Lakkaamisajankohta,03.12.2020,03.12.2020,
7,Viimeisin rekisteröintiajankohta,03.12.2020,03.12.2020,
8,Yrityksen tiedot järjestelmässä alkaen,30.12.2015,,
9,Yrityksen tila,Lakannut,03.12.2020,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
