,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Evraz Timber Trade Oy,07.12.2015,
1,Y-tunnus,2728673-1,,
2,Kotipaikka,Rautjärvi,07.12.2015,
3,Yritysmuoto,Osakeyhtiö,07.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.12.2015,,
6,Lakkaamisajankohta,29.05.2018,29.05.2018,
7,Viimeisin rekisteröintiajankohta,19.06.2018,19.06.2018,
8,Yrityksen tiedot järjestelmässä alkaen,07.12.2015,,
9,Yrityksen tila,Lakannut,29.05.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
