,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Studionetti Oy,11.11.2015,
1,Y-tunnus,2720064-3,,
2,Kotipaikka,Tornio,11.11.2015,
3,Yritysmuoto,Osakeyhtiö,11.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.11.2015,,
6,Lakkaamisajankohta,17.08.2020,17.08.2020,
7,Viimeisin rekisteröintiajankohta,17.08.2020,17.08.2020,
8,Yrityksen tiedot järjestelmässä alkaen,11.11.2015,,
9,Yrityksen tila,Lakannut,17.08.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
