,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pirkanmaa Investment Group Oy,04.12.2015,
1,Y-tunnus,2724716-9,,
2,Kotipaikka,Tampere,04.12.2015,
3,Yritysmuoto,Osakeyhtiö,04.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.12.2015,,
6,Viimeisin rekisteröintiajankohta,04.03.2022,04.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.12.2015,,
8,Yrityksen tila,Rekisterissä,04.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.09.2019,
11,Yhteystiedot,,01.01.2020,
12,Postiosoite,c/o Pikespo Invest Oy Ltd  Keskustori 1 A 4  33100  Tampere  Suomi,,
13,Käyntiosoite,c/o Pikespo Invest Oy Ltd  Keskustori 1 A 4  33100  Tampere  Suomi,,
14,Puhelin,0405490080,,
15,Sähköposti,antti.rauhala(a)araequity.com,,
